EmployeeID,StartDate,EndDate,Amount,PaymentType,HourlyRate,MonthlySalary,HoursWorked
359,2021-05-19,2021-05-26,8598.33,monthly,,8598.33,
200,2021-08-25,2021-09-01,2268.42,hourly,39.28,,57.75
38,2021-12-15,2021-12-29,4531.69,hourly,41.48,,109.25
497,2020-07-01,2020-07-15,6597.55,monthly,,6597.55,
265,2022-08-10,2022-08-24,6923.78,monthly,,6923.78,
166,2020-04-22,2020-05-06,8322.66,hourly,42.79,,194.5
102,2020-07-15,2020-07-29,5383.99,monthly,,5383.99,
117,2022-01-12,2022-01-26,7471.09,hourly,59.06,,126.5
235,2022-05-11,2022-05-18,2532.32,hourly,45.22,,56.0
22,2021-03-24,2021-04-07,6439.99,monthly,,6439.99,
170,2020-10-28,2020-11-04,2321.61,hourly,40.73,,57.0
195,2021-01-13,2021-01-20,1390.4,hourly,24.94,,55.75
326,2020-11-18,2020-12-02,7074.93,hourly,62.61,,113.0
170,2021-04-14,2021-04-21,2413.25,hourly,40.73,,59.25
263,2021-10-06,2021-10-13,1411.36,hourly,21.63,,65.25
330,2021-06-02,2021-06-16,5499.72,hourly,52.13,,105.5
34,2022-12-14,2022-12-28,5817.74,hourly,45.99,,126.5
452,2020-06-10,2020-06-17,2416.8,hourly,50.88,,47.5
452,2021-01-27,2021-02-03,2391.36,hourly,50.88,,47.0
357,2022-03-09,2022-03-23,10136.35,monthly,,10136.35,
10,2022-03-23,2022-03-30,2352.0,hourly,48.0,,49.0
177,2022-09-14,2022-09-21,10451.46,monthly,,10451.46,
381,2022-03-23,2022-04-06,11299.25,monthly,,11299.25,
303,2022-01-12,2022-01-19,1401.07,hourly,29.81,,47.0
91,2022-11-16,2022-11-30,5642.13,hourly,51.06,,110.5
220,2022-05-18,2022-06-01,8702.26,hourly,71.33,,122.0
182,2022-06-15,2022-06-22,1867.02,hourly,32.19,,58.0
233,2020-05-06,2020-05-20,4478.76,hourly,45.24,,99.0
31,2020-03-25,2020-04-08,4007.67,hourly,41.21,,97.25
284,2020-12-02,2020-12-09,2541.63,hourly,44.59,,57.0
259,2020-02-12,2020-02-26,9132.71,monthly,,9132.71,
364,2020-05-06,2020-05-20,4124.19,hourly,33.53,,123.0
46,2020-07-15,2020-07-22,1929.45,hourly,33.85,,57.0
186,2022-05-04,2022-05-18,5624.98,hourly,45.09,,124.75
319,2020-11-18,2020-11-25,8794.92,monthly,,8794.92,
68,2022-10-12,2022-10-19,9140.51,monthly,,9140.51,
132,2021-12-15,2021-12-29,6771.86,monthly,,6771.86,
282,2021-03-24,2021-03-31,2075.31,hourly,36.25,,57.25
108,2020-08-26,2020-09-02,2165.64,hourly,38.33,,56.5
186,2020-05-06,2020-05-20,5142.5,hourly,41.14,,125.0
221,2022-06-29,2022-07-13,5023.88,hourly,46.41,,108.25
219,2021-03-10,2021-03-24,6063.9,monthly,,6063.9,
142,2020-12-02,2020-12-16,5603.4,hourly,50.94,,110.0
394,2021-07-21,2021-07-28,924.71,hourly,17.53,,52.75
260,2021-01-27,2021-02-03,9537.88,monthly,,9537.88,
108,2021-03-24,2021-03-31,1945.25,hourly,38.33,,50.75
166,2022-01-26,2022-02-09,4899.45,hourly,42.79,,114.5
324,2020-01-29,2020-02-12,7237.38,monthly,,7237.38,
73,2020-01-15,2020-01-29,6862.98,monthly,,6862.98,
284,2020-04-01,2020-04-08,2552.78,hourly,44.59,,57.25
1,2022-04-13,2022-04-20,10574.57,monthly,,10574.57,
207,2020-07-15,2020-07-22,2380.09,hourly,40.86,,58.25
45,2020-06-24,2020-07-01,9588.0,monthly,,9588.0,
182,2021-12-29,2022-01-05,1641.69,hourly,32.19,,51.0
403,2022-11-16,2022-11-30,3061.31,hourly,28.28,,108.25
162,2021-06-02,2021-06-16,9012.24,monthly,,9012.24,
62,2021-04-07,2021-04-21,9579.8,monthly,,9579.8,
254,2021-09-29,2021-10-06,1471.21,hourly,31.81,,46.25
487,2021-12-29,2022-01-05,5556.83,hourly,102.43,,54.25
484,2020-07-01,2020-07-08,1507.42,hourly,26.68,,56.5
488,2021-09-22,2021-10-06,10369.54,monthly,,10369.54,
220,2021-04-07,2021-04-21,7667.05,hourly,66.67,,115.0
475,2021-02-10,2021-02-24,4601.22,hourly,41.64,,110.5
46,2021-09-29,2021-10-06,1980.23,hourly,33.85,,58.5
325,2021-06-16,2021-06-30,3790.65,hourly,33.62,,112.75
364,2020-08-12,2020-08-26,3864.33,hourly,33.53,,115.25
59,2020-04-29,2020-05-06,2074.83,hourly,42.78,,48.5
474,2020-09-23,2020-09-30,7200.16,monthly,,7200.16,
172,2021-01-27,2021-02-03,2434.02,hourly,43.08,,56.5
235,2022-06-22,2022-06-29,2667.98,hourly,45.22,,59.0
361,2022-02-23,2022-03-09,10170.71,monthly,,10170.71,
68,2021-06-02,2021-06-09,9140.51,monthly,,9140.51,
274,2020-11-25,2020-12-02,9506.13,monthly,,9506.13,
383,2020-07-29,2020-08-12,6721.92,hourly,34.56,,194.5
394,2020-02-12,2020-02-19,1010.44,hourly,15.85,,63.75
468,2021-08-25,2021-09-08,6184.64,hourly,63.27,,97.75
121,2021-02-17,2021-02-24,4026.0,hourly,61.0,,66.0
345,2020-05-06,2020-05-20,7685.1,monthly,,7685.1,
20,2022-03-23,2022-03-30,8646.73,monthly,,8646.73,
125,2020-02-19,2020-02-26,2097.12,hourly,41.12,,51.0
328,2020-08-19,2020-08-26,1528.77,hourly,27.67,,55.25
181,2021-12-01,2021-12-15,5876.34,hourly,52.94,,111.0
382,2022-03-09,2022-03-16,4151.45,hourly,66.69,,62.25
460,2021-04-14,2021-04-21,9889.48,monthly,,9889.48,
346,2020-12-30,2021-01-06,8560.49,monthly,,8560.49,
338,2021-04-28,2021-05-05,9820.97,monthly,,9820.97,
457,2020-07-15,2020-07-29,2515.5,hourly,22.36,,112.5
77,2021-05-12,2021-05-19,3281.23,hourly,61.91,,53.0
171,2021-09-01,2021-09-08,1047.06,hourly,22.16,,47.25
253,2022-11-16,2022-11-30,9934.28,monthly,,9934.28,
497,2022-09-07,2022-09-21,6597.55,monthly,,6597.55,
453,2022-05-04,2022-05-18,7765.6,monthly,,7765.6,
199,2022-08-03,2022-08-10,629.42,hourly,11.29,,55.75
339,2020-02-26,2020-03-04,1293.2,hourly,21.2,,61.0
31,2022-05-18,2022-06-01,5048.23,hourly,41.21,,122.5
225,2020-09-23,2020-09-30,1568.25,hourly,27.88,,56.25
4,2020-01-08,2020-01-15,1372.8,hourly,28.6,,48.0
308,2021-11-17,2021-12-01,4244.28,hourly,37.56,,113.0
378,2021-06-02,2021-06-16,7724.84,monthly,,7724.84,
101,2021-07-14,2021-07-21,2670.81,hourly,42.06,,63.5
303,2021-12-29,2022-01-05,1788.6,hourly,29.81,,60.0
235,2022-11-02,2022-11-09,2181.86,hourly,45.22,,48.25
436,2020-07-01,2020-07-15,7727.81,monthly,,7727.81,
279,2020-09-30,2020-10-07,2486.84,hourly,42.51,,58.5
273,2020-02-26,2020-03-04,1266.1,hourly,23.02,,55.0
46,2021-02-03,2021-02-10,1819.44,hourly,33.85,,53.75
237,2020-12-02,2020-12-16,8314.37,monthly,,8314.37,
489,2020-07-15,2020-07-29,9365.54,monthly,,9365.54,
206,2022-12-14,2022-12-28,6523.67,monthly,,6523.67,
299,2020-05-20,2020-06-03,7992.51,monthly,,7992.51,
422,2022-08-10,2022-08-24,3928.4,hourly,34.16,,115.0
35,2022-04-20,2022-04-27,1845.6,hourly,28.07,,65.75
172,2022-04-27,2022-05-04,2411.28,hourly,47.28,,51.0
160,2020-09-23,2020-10-07,8517.99,monthly,,8517.99,
176,2022-02-09,2022-02-23,4898.25,hourly,46.65,,105.0
202,2022-11-16,2022-11-23,11112.33,monthly,,11112.33,
358,2020-04-22,2020-05-06,7209.38,hourly,71.38,,101.0
495,2021-10-20,2021-11-03,6652.92,hourly,53.33,,124.75
70,2022-11-16,2022-11-30,12038.5,monthly,,12038.5,
359,2020-12-16,2020-12-23,8598.33,monthly,,8598.33,
343,2020-01-01,2020-01-15,5721.15,monthly,,5721.15,
178,2022-12-28,2023-01-11,4004.57,hourly,43.41,,92.25
13,2022-02-09,2022-02-23,9700.51,monthly,,9700.51,
315,2020-11-25,2020-12-02,2723.2,hourly,51.14,,53.25
216,2022-10-05,2022-10-19,5142.28,hourly,54.56,,94.25
369,2020-09-09,2020-09-16,2018.94,hourly,38.64,,52.25
352,2021-12-15,2021-12-22,8958.48,monthly,,8958.48,
350,2021-03-03,2021-03-10,1408.18,hourly,31.12,,45.25
454,2021-12-22,2021-12-29,6963.11,monthly,,6963.11,
282,2021-11-17,2021-11-24,2002.81,hourly,36.25,,55.25
463,2021-10-13,2021-10-20,1781.01,hourly,35.98,,49.5
251,2021-06-30,2021-07-14,9626.88,monthly,,9626.88,
487,2021-09-22,2021-09-29,5198.32,hourly,102.43,,50.75
369,2020-03-18,2020-03-25,2443.98,hourly,38.64,,63.25
248,2022-06-29,2022-07-13,7844.14,monthly,,7844.14,
96,2020-08-19,2020-08-26,2039.67,hourly,31.14,,65.5
125,2021-08-25,2021-09-01,2713.92,hourly,41.12,,66.0
276,2021-03-24,2021-03-31,1838.15,hourly,37.9,,48.5
12,2020-10-21,2020-10-28,2191.77,hourly,39.67,,55.25
304,2021-08-25,2021-09-08,8200.04,hourly,70.69,,116.0
79,2020-02-12,2020-02-19,6168.56,monthly,,6168.56,
354,2022-01-12,2022-01-26,7977.49,monthly,,7977.49,
264,2020-02-26,2020-03-04,3134.21,hourly,52.02,,60.25
114,2020-04-01,2020-04-08,8150.24,monthly,,8150.24,
224,2020-11-04,2020-11-18,6629.39,hourly,52.51,,126.25
407,2020-12-16,2020-12-30,4955.67,hourly,53.72,,92.25
54,2021-02-10,2021-02-24,4317.3,hourly,36.9,,117.0
255,2022-07-13,2022-07-27,10483.9,monthly,,10483.9,
69,2020-04-22,2020-04-29,416.03,hourly,7.74,,53.75
36,2022-04-20,2022-05-04,7997.99,hourly,52.36,,152.75
380,2021-03-10,2021-03-24,8425.64,hourly,63.47,,132.75
120,2021-02-10,2021-02-24,3020.87,hourly,32.57,,92.75
105,2020-04-22,2020-04-29,8054.97,monthly,,8054.97,
62,2022-03-23,2022-04-06,9579.8,monthly,,9579.8,
372,2020-11-04,2020-11-18,1331.36,hourly,11.73,,113.5
238,2021-05-05,2021-05-19,3687.03,hourly,27.67,,133.25
409,2021-10-06,2021-10-20,9039.77,monthly,,9039.77,
271,2021-01-20,2021-01-27,2432.11,hourly,39.07,,62.25
330,2021-04-21,2021-05-05,6763.87,hourly,52.13,,129.75
189,2020-05-13,2020-05-20,3102.49,hourly,55.65,,55.75
487,2020-04-01,2020-04-08,5288.09,hourly,90.01,,58.75
350,2021-07-28,2021-08-04,2015.02,hourly,31.12,,64.75
91,2021-04-21,2021-05-05,4490.41,hourly,47.02,,95.5
332,2021-09-29,2021-10-06,4604.28,hourly,75.48,,61.0
269,2020-11-04,2020-11-18,7748.21,monthly,,7748.21,
487,2021-11-10,2021-11-17,5966.55,hourly,102.43,,58.25
154,2022-11-09,2022-11-16,2740.26,hourly,50.28,,54.5
138,2020-02-26,2020-03-04,2969.49,hourly,57.66,,51.5
191,2020-01-22,2020-01-29,4368.54,hourly,66.19,,66.0
18,2020-04-22,2020-04-29,1698.62,hourly,31.75,,53.5
287,2021-03-03,2021-03-10,1482.0,hourly,31.2,,47.5
387,2021-10-06,2021-10-13,2126.47,hourly,36.35,,58.5
483,2020-02-19,2020-02-26,7438.34,monthly,,7438.34,
301,2021-12-01,2021-12-15,6015.26,hourly,44.89,,134.0
45,2020-06-03,2020-06-10,9588.0,monthly,,9588.0,
84,2020-01-01,2020-01-15,2823.38,hourly,28.81,,98.0
182,2022-08-10,2022-08-17,1601.45,hourly,32.19,,49.75
372,2022-05-04,2022-05-18,1406.05,hourly,12.87,,109.25
453,2021-01-13,2021-01-27,7765.6,monthly,,7765.6,
251,2020-07-01,2020-07-15,9626.88,monthly,,9626.88,
53,2021-07-14,2021-07-28,531.3,hourly,4.2,,126.5
354,2020-12-02,2020-12-16,7977.49,monthly,,7977.49,
99,2022-06-15,2022-06-29,8223.2,monthly,,8223.2,
121,2020-01-15,2020-01-22,3370.25,hourly,61.0,,55.25
72,2021-04-07,2021-04-21,8341.8,monthly,,8341.8,
493,2021-11-03,2021-11-10,1833.56,hourly,19.25,,95.25
458,2020-10-21,2020-11-04,8843.67,monthly,,8843.67,
265,2021-11-17,2021-12-01,6923.78,monthly,,6923.78,
335,2020-04-08,2020-04-15,1187.13,hourly,20.38,,58.25
175,2021-08-25,2021-09-08,2862.97,hourly,30.62,,93.5
165,2022-07-27,2022-08-10,7519.38,monthly,,7519.38,
178,2021-05-05,2021-05-19,5034.3,hourly,38.8,,129.75
310,2020-07-15,2020-07-29,6338.32,hourly,49.81,,127.25
231,2020-03-25,2020-04-08,9094.26,monthly,,9094.26,
396,2022-08-10,2022-08-17,8719.32,monthly,,8719.32,
57,2021-11-17,2021-12-01,8421.77,monthly,,8421.77,
1,2020-08-26,2020-09-02,10574.57,monthly,,10574.57,
182,2020-09-30,2020-10-07,1601.45,hourly,32.19,,49.75
394,2021-12-29,2022-01-05,1086.86,hourly,17.53,,62.0
142,2022-02-09,2022-02-23,6049.12,hourly,50.94,,118.75
96,2020-07-15,2020-07-22,965.34,hourly,31.14,,31.0
463,2021-07-21,2021-07-28,1691.06,hourly,35.98,,47.0
155,2021-04-07,2021-04-14,1421.03,hourly,25.72,,55.25
4,2022-03-23,2022-03-30,1701.34,hourly,31.95,,53.25
39,2020-06-10,2020-06-17,1338.43,hourly,28.03,,47.75
456,2020-08-26,2020-09-09,9318.8,monthly,,9318.8,
410,2022-07-06,2022-07-13,8185.56,monthly,,8185.56,
246,2021-06-16,2021-06-30,7573.54,monthly,,7573.54,
382,2022-02-09,2022-02-16,3017.72,hourly,66.69,,45.25
4,2022-03-02,2022-03-09,1685.36,hourly,31.95,,52.75
291,2020-10-21,2020-10-28,8598.8,monthly,,8598.8,
358,2022-04-20,2022-05-04,8911.48,hourly,77.66,,114.75
65,2020-12-09,2020-12-16,3045.74,hourly,52.74,,57.75
310,2021-03-24,2021-04-07,5528.91,hourly,49.81,,111.0
34,2021-04-07,2021-04-21,977.29,hourly,45.99,,21.25
97,2020-01-01,2020-01-15,10355.27,monthly,,10355.27,
155,2020-09-09,2020-09-16,803.75,hourly,25.72,,31.25
494,2021-02-24,2021-03-10,8771.13,monthly,,8771.13,
186,2022-01-12,2022-01-26,5827.88,hourly,45.09,,129.25
264,2021-10-20,2021-10-27,2080.8,hourly,52.02,,40.0
184,2020-01-01,2020-01-15,7957.79,monthly,,7957.79,
154,2021-01-20,2021-01-27,2469.77,hourly,45.11,,54.75
275,2020-08-26,2020-09-09,9163.59,monthly,,9163.59,
367,2022-04-06,2022-04-20,3974.4,hourly,44.16,,90.0
268,2021-12-15,2021-12-29,7366.16,hourly,61.13,,120.5
434,2021-03-10,2021-03-24,3569.41,hourly,50.63,,70.5
138,2021-10-06,2021-10-13,3358.69,hourly,57.66,,58.25
185,2020-04-22,2020-05-06,9792.83,monthly,,9792.83,
182,2021-02-10,2021-02-17,1537.07,hourly,32.19,,47.75
500,2021-09-08,2021-09-22,4667.87,hourly,34.77,,134.25
254,2020-03-18,2020-03-25,1701.84,hourly,31.81,,53.5
114,2022-03-09,2022-03-16,8150.24,monthly,,8150.24,
396,2022-02-09,2022-02-16,8719.32,monthly,,8719.32,
224,2020-07-15,2020-07-29,6695.02,hourly,52.51,,127.5
316,2020-06-03,2020-06-17,8821.1,monthly,,8821.1,
271,2022-12-21,2022-12-28,2634.38,hourly,42.15,,62.5
450,2021-06-02,2021-06-16,1954.22,hourly,17.18,,113.75
234,2021-03-17,2021-03-24,2872.44,hourly,56.88,,50.5
30,2021-09-22,2021-10-06,10000.11,monthly,,10000.11,
272,2020-03-18,2020-03-25,9240.21,monthly,,9240.21,
483,2020-10-21,2020-10-28,7438.34,monthly,,7438.34,
266,2020-05-13,2020-05-20,1108.05,hourly,17.8,,62.25
394,2022-03-16,2022-03-23,1108.77,hourly,17.53,,63.25
273,2020-09-30,2020-10-07,1116.47,hourly,23.02,,48.5
58,2020-03-04,2020-03-11,1595.24,hourly,28.11,,56.75
436,2020-04-08,2020-04-22,7727.81,monthly,,7727.81,
453,2022-09-21,2022-10-05,7765.6,monthly,,7765.6,
246,2022-09-07,2022-09-21,7573.54,monthly,,7573.54,
236,2022-12-28,2023-01-11,7848.21,hourly,59.91,,131.0
3,2020-06-03,2020-06-17,4032.6,hourly,41.36,,97.5
466,2022-07-13,2022-07-27,11458.95,monthly,,11458.95,
79,2020-07-22,2020-07-29,6168.56,monthly,,6168.56,
274,2021-01-20,2021-01-27,9506.13,monthly,,9506.13,
374,2020-12-02,2020-12-09,8236.41,monthly,,8236.41,
77,2020-11-18,2020-11-25,4070.58,hourly,61.91,,65.75
68,2021-07-28,2021-08-04,9140.51,monthly,,9140.51,
123,2021-09-22,2021-09-29,1508.92,hourly,25.36,,59.5
397,2020-11-25,2020-12-02,2182.4,hourly,34.1,,64.0
190,2022-11-02,2022-11-16,2508.88,hourly,26.34,,95.25
286,2020-03-11,2020-03-25,7647.43,monthly,,7647.43,
135,2022-12-21,2022-12-28,993.84,hourly,16.16,,61.5
180,2021-01-20,2021-01-27,9750.61,monthly,,9750.61,
170,2020-02-05,2020-02-12,2637.27,hourly,40.73,,64.75
393,2022-06-01,2022-06-15,8595.54,monthly,,8595.54,
114,2021-07-14,2021-07-21,8150.24,monthly,,8150.24,
353,2020-05-13,2020-05-20,1944.8,hourly,35.2,,55.25
162,2021-12-15,2021-12-29,9930.31,monthly,,9930.31,
199,2021-02-03,2021-02-10,683.7,hourly,10.6,,64.5
328,2020-07-01,2020-07-08,1307.41,hourly,27.67,,47.25
61,2021-10-20,2021-11-03,6090.0,hourly,56.0,,108.75
180,2021-12-22,2021-12-29,9750.61,monthly,,9750.61,
251,2021-01-27,2021-02-10,9626.88,monthly,,9626.88,
295,2020-05-20,2020-06-03,6072.47,hourly,63.42,,95.75
39,2021-12-08,2021-12-15,1352.45,hourly,28.03,,48.25
161,2022-07-27,2022-08-10,4106.36,hourly,40.16,,102.25
188,2020-07-15,2020-07-29,3857.62,hourly,34.29,,112.5
63,2022-04-20,2022-04-27,1402.76,hourly,30.33,,46.25
273,2020-04-01,2020-04-08,1225.82,hourly,23.02,,53.25
109,2020-01-29,2020-02-12,3964.88,hourly,40.77,,97.25
101,2021-12-08,2021-12-15,2239.7,hourly,42.06,,53.25
159,2021-12-01,2021-12-15,2539.07,hourly,22.42,,113.25
337,2021-07-14,2021-07-28,9480.77,monthly,,9480.77,
209,2021-01-27,2021-02-03,1612.01,hourly,24.15,,66.75
346,2020-09-30,2020-10-07,8560.49,monthly,,8560.49,
188,2021-01-27,2021-02-10,4217.67,hourly,34.29,,123.0
118,2022-12-14,2022-12-28,6020.89,hourly,56.27,,107.0
255,2021-05-19,2021-06-02,10483.9,monthly,,10483.9,
391,2022-10-05,2022-10-19,1953.52,hourly,26.31,,74.25
74,2021-11-03,2021-11-17,9177.8,monthly,,9177.8,
1,2021-06-30,2021-07-07,10574.57,monthly,,10574.57,
159,2022-11-02,2022-11-16,3359.8,hourly,25.12,,133.75
291,2021-01-13,2021-01-20,8598.8,monthly,,8598.8,
499,2022-01-26,2022-02-09,3780.79,hourly,33.02,,114.5
272,2020-05-27,2020-06-03,9240.21,monthly,,9240.21,
465,2021-01-13,2021-01-20,1852.33,hourly,28.83,,64.25
280,2020-12-30,2021-01-13,8742.54,monthly,,8742.54,
344,2021-04-28,2021-05-05,2351.06,hourly,50.29,,46.75
427,2022-02-09,2022-02-23,6726.88,hourly,57.25,,117.5
131,2020-07-15,2020-07-29,9029.63,monthly,,9029.63,
321,2022-11-16,2022-11-30,8643.34,monthly,,8643.34,
98,2021-12-29,2022-01-12,6019.58,hourly,29.01,,207.5
223,2020-01-29,2020-02-12,7659.79,monthly,,7659.79,
417,2020-06-03,2020-06-17,8276.36,monthly,,8276.36,
164,2021-03-24,2021-04-07,2449.84,hourly,27.07,,90.5
180,2021-06-16,2021-06-23,9750.61,monthly,,9750.61,
179,2020-12-16,2020-12-30,10533.28,monthly,,10533.28,
77,2021-07-14,2021-07-21,3606.26,hourly,61.91,,58.25
55,2020-02-26,2020-03-04,8404.8,monthly,,8404.8,
378,2021-12-15,2021-12-29,7724.84,monthly,,7724.84,
218,2020-06-24,2020-07-01,8313.41,monthly,,8313.41,
338,2020-04-15,2020-04-22,9820.97,monthly,,9820.97,
342,2021-02-24,2021-03-10,6100.24,hourly,55.71,,109.5
490,2022-03-16,2022-03-23,3678.3,hourly,54.9,,67.0
138,2020-06-24,2020-07-01,3574.92,hourly,57.66,,62.0
11,2021-12-15,2021-12-22,2332.16,hourly,35.07,,66.5
410,2021-06-16,2021-06-23,8185.56,monthly,,8185.56,
124,2020-03-11,2020-03-25,5578.39,hourly,58.26,,95.75
49,2022-01-12,2022-01-26,2433.68,hourly,20.98,,116.0
288,2020-09-23,2020-10-07,3238.53,hourly,32.63,,99.25
248,2022-11-02,2022-11-16,7844.14,monthly,,7844.14,
182,2020-12-02,2020-12-09,2068.21,hourly,32.19,,64.25
282,2021-02-24,2021-03-03,2247.5,hourly,36.25,,62.0
484,2021-12-22,2021-12-29,1594.13,hourly,26.68,,59.75
42,2021-08-18,2021-08-25,1932.48,hourly,40.26,,48.0
416,2021-08-11,2021-08-25,10887.82,monthly,,10887.82,
134,2020-02-19,2020-02-26,2417.76,hourly,50.37,,48.0
332,2020-03-11,2020-03-18,5000.55,hourly,75.48,,66.25
322,2021-02-24,2021-03-10,7819.85,monthly,,7819.85,
465,2021-01-27,2021-02-03,1636.1,hourly,28.83,,56.75
180,2020-12-09,2020-12-16,9750.61,monthly,,9750.61,
306,2021-08-25,2021-09-08,9712.66,monthly,,9712.66,
480,2022-01-12,2022-01-26,7416.08,hourly,62.32,,119.0
76,2021-10-06,2021-10-13,8526.27,monthly,,8526.27,
159,2022-07-13,2022-07-27,4282.96,hourly,25.12,,170.5
96,2020-05-13,2020-05-20,583.88,hourly,31.14,,18.75
178,2020-11-18,2020-12-02,4723.9,hourly,38.8,,121.75
138,2021-03-24,2021-03-31,2796.51,hourly,57.66,,48.5
386,2021-12-15,2021-12-29,7204.31,hourly,57.75,,124.75
232,2022-05-25,2022-06-01,390.06,hourly,7.88,,49.5
286,2020-07-01,2020-07-15,7647.43,monthly,,7647.43,
35,2022-04-27,2022-05-04,1571.92,hourly,28.07,,56.0
406,2021-10-20,2021-11-03,7130.52,monthly,,7130.52,
303,2022-08-17,2022-08-24,1602.29,hourly,29.81,,53.75
177,2022-06-22,2022-06-29,10451.46,monthly,,10451.46,
130,2021-10-20,2021-11-03,2356.2,hourly,24.48,,96.25
418,2021-09-22,2021-10-06,5572.35,hourly,36.6,,152.25
165,2021-06-30,2021-07-14,7519.38,monthly,,7519.38,
362,2022-11-30,2022-12-14,3756.74,hourly,34.23,,109.75
142,2020-05-06,2020-05-20,6138.27,hourly,50.94,,120.5
263,2022-06-15,2022-06-22,1335.65,hourly,21.63,,61.75
38,2022-07-27,2022-08-10,4085.78,hourly,41.48,,98.5
339,2020-08-19,2020-08-26,1097.1,hourly,21.2,,51.75
126,2020-01-01,2020-01-08,1718.96,hourly,32.13,,53.5
460,2020-09-30,2020-10-07,9889.48,monthly,,9889.48,
36,2021-06-30,2021-07-14,4686.41,hourly,48.69,,96.25
25,2022-07-20,2022-07-27,1767.15,hourly,27.72,,63.75
199,2021-10-06,2021-10-13,646.35,hourly,11.29,,57.25
138,2020-09-30,2020-10-07,3834.39,hourly,57.66,,66.5
330,2022-03-23,2022-04-06,4691.7,hourly,52.13,,90.0
77,2022-01-26,2022-02-02,3683.64,hourly,61.91,,59.5
406,2020-02-26,2020-03-11,7130.52,monthly,,7130.52,
19,2020-08-19,2020-08-26,1158.24,hourly,21.35,,54.25
56,2020-03-25,2020-04-08,4430.4,hourly,42.6,,104.0
20,2021-04-07,2021-04-14,8646.73,monthly,,8646.73,
431,2021-06-30,2021-07-07,3673.21,hourly,38.87,,94.5
225,2020-05-27,2020-06-03,1805.23,hourly,27.88,,64.75
315,2020-01-08,2020-01-15,1419.13,hourly,51.14,,27.75
270,2021-06-30,2021-07-07,1342.0,hourly,26.84,,50.0
324,2022-10-19,2022-11-02,7821.72,monthly,,7821.72,
454,2020-12-30,2021-01-06,6963.11,monthly,,6963.11,
131,2020-05-06,2020-05-20,9029.63,monthly,,9029.63,
397,2021-06-23,2021-06-30,2020.43,hourly,34.1,,59.25
17,2021-09-22,2021-10-06,7558.26,monthly,,7558.26,
248,2021-06-02,2021-06-16,7844.14,monthly,,7844.14,
191,2021-12-15,2021-12-22,3851.69,hourly,74.79,,51.5
392,2020-12-02,2020-12-16,9894.8,monthly,,9894.8,
125,2020-12-16,2020-12-23,2292.44,hourly,41.12,,55.75
493,2021-11-24,2021-12-01,875.88,hourly,19.25,,45.5
151,2020-06-03,2020-06-17,7974.82,monthly,,7974.82,
320,2020-01-01,2020-01-08,8769.22,monthly,,8769.22,
374,2021-06-02,2021-06-09,8236.41,monthly,,8236.41,
22,2022-09-07,2022-09-21,6439.99,monthly,,6439.99,
18,2020-02-05,2020-02-12,1706.56,hourly,31.75,,53.75
179,2020-09-23,2020-10-07,10533.28,monthly,,10533.28,
1,2022-07-20,2022-07-27,10574.57,monthly,,10574.57,
169,2021-11-17,2021-12-01,9064.14,monthly,,9064.14,
93,2020-09-09,2020-09-23,10824.32,monthly,,10824.32,
254,2020-12-09,2020-12-16,1972.22,hourly,31.81,,62.0
221,2022-09-21,2022-10-05,4907.86,hourly,46.41,,105.75
414,2022-05-11,2022-05-18,10323.17,monthly,,10323.17,
92,2022-09-07,2022-09-21,5738.08,hourly,47.13,,121.75
116,2022-01-05,2022-01-12,2185.86,hourly,42.86,,51.0
161,2022-03-09,2022-03-23,4638.48,hourly,40.16,,115.5
441,2022-04-20,2022-04-27,2554.93,hourly,47.98,,53.25
37,2021-07-28,2021-08-11,8307.7,hourly,62.23,,133.5
284,2020-08-05,2020-08-12,4403.26,hourly,44.59,,98.75
369,2020-05-27,2020-06-03,1922.34,hourly,38.64,,49.75
222,2020-07-29,2020-08-12,6898.55,hourly,56.2,,122.75
2,2021-12-08,2021-12-15,1968.73,hourly,36.29,,54.25
233,2021-07-28,2021-08-11,5261.84,hourly,49.64,,106.0
493,2022-07-13,2022-07-20,1119.88,hourly,21.23,,52.75
484,2021-09-08,2021-09-15,1694.18,hourly,26.68,,63.5
187,2021-12-01,2021-12-15,9178.8,monthly,,9178.8,
335,2020-04-15,2020-04-22,1136.18,hourly,20.38,,55.75
495,2020-01-01,2020-01-15,5159.68,hourly,53.33,,96.75
105,2021-12-08,2021-12-15,8594.77,monthly,,8594.77,
6,2020-01-08,2020-01-15,4626.11,hourly,73.14,,63.25
112,2022-08-10,2022-08-17,2158.16,hourly,33.59,,64.25
20,2020-10-14,2020-10-21,8646.73,monthly,,8646.73,
407,2022-03-09,2022-03-23,6210.78,hourly,60.89,,102.0
149,2021-12-15,2021-12-29,3498.75,hourly,37.32,,93.75
227,2022-09-07,2022-09-21,5440.35,hourly,43.61,,124.75
401,2020-08-12,2020-08-26,6383.85,hourly,58.3,,109.5
259,2021-04-21,2021-05-05,9749.17,monthly,,9749.17,
170,2020-10-14,2020-10-21,2301.24,hourly,40.73,,56.5
200,2021-04-07,2021-04-14,1777.42,hourly,39.28,,45.25
262,2022-08-10,2022-08-24,5880.72,hourly,51.36,,114.5
260,2020-01-15,2020-01-22,9537.88,monthly,,9537.88,
235,2021-06-23,2021-06-30,3278.45,hourly,45.22,,72.5
